"ID","TreatmentDate","OptInDate","GMV2015"
166851,2016-07-26,2016-08-07,15283.09
182716,2016-06-13,NA,22798.26
148938,2016-06-21,2016-06-24,28129.36
100136,2016-05-12,NA,22178.14
24540,2016-07-26,NA,164058.35
92638,2016-06-21,2016-06-23,21588.32
147842,2016-05-12,NA,22952
159410,2016-08-08,2016-10-06,81176.27
172661,2016-08-08,2016-08-11,10727.27
70065,2016-08-08,NA,57882.59
35663,2016-08-08,NA,14042.44
55621,2016-06-13,2016-06-20,16217.1
114384,2016-06-13,NA,10556.86
11753,2016-06-13,2016-07-02,14720.22
129585,2016-06-21,NA,56104.18
43933,2016-06-13,NA,12766.24
160445,2016-07-26,NA,20248.06
121898,2016-06-06,NA,11842.08
178226,2016-05-12,2016-05-15,11229.59
141925,2016-06-21,NA,791125.5
55208,2016-06-21,NA,22940.27
56584,2016-06-06,NA,13513.86
51722,2016-08-08,NA,57909
161048,2016-08-08,NA,10745.52
164723,2016-06-13,2016-06-13,59493.39
118106,2016-05-12,NA,139729.43
893,2016-06-13,NA,14550.13
133428,2016-06-13,2016-11-01,40621.64
143000,2016-06-21,NA,16282.19
135822,2016-06-13,2016-07-07,101392.32
125739,2016-08-08,NA,167317.68
27109,2016-06-13,NA,86926.45
85232,2016-08-08,2016-08-17,182125.76
145013,2016-06-06,2016-06-08,76480.39
102929,2016-08-08,2016-09-07,336011.65
72777,2016-08-08,NA,22733.01
135227,2016-08-08,NA,19588.49
48237,2016-05-19,NA,135110.49
154421,2016-06-13,2016-07-01,13325.39
111559,2016-08-08,NA,15986.04
128233,2016-06-13,NA,91451.9
179154,2016-08-08,2017-02-26,33506.5
179273,2016-06-13,NA,90591.85
95989,2016-06-21,NA,35614.53
144771,2016-06-21,NA,38692.5
64669,2016-06-13,NA,19992.39
64807,2016-06-13,NA,23794
120853,2016-06-13,2016-11-09,162270.27
14438,2016-06-13,2017-01-20,115507.21
167410,2016-05-12,NA,22950.43
90872,2016-06-13,2016-06-15,38785
116061,2016-08-08,2016-09-28,17931.68
131121,2016-06-21,2016-06-22,43661.44
36279,2016-06-13,NA,14883.16
3568,2016-06-21,NA,20910.39
3104,2016-05-12,NA,11358.48
145322,2016-06-21,2016-09-07,48346.99
176695,2016-05-19,2016-05-19,16567.61
55148,2016-05-12,2016-05-12,10708.58
180041,2016-08-08,NA,582940.1
51642,2016-06-13,2017-02-05,102450
322,2016-06-13,NA,17066.84
159675,2016-06-13,NA,14892.58
156579,2016-07-26,2016-07-26,47395.07
177509,2016-07-26,NA,46188.83
45309,2016-06-06,NA,127235.13
62434,2016-06-21,NA,28734.22
42342,2016-08-08,NA,20837.46
39694,2016-06-13,2016-06-15,44470.15
7196,2016-06-06,2016-06-14,13499.02
146636,2016-06-13,NA,28327.37
20202,2016-06-06,2016-06-08,20332.5
123875,2016-06-13,NA,10968.9
21876,2016-07-26,2016-10-15,14418.25
101895,2016-08-08,NA,319731.97
131804,2016-06-21,2016-08-11,48258.71
156763,2016-05-19,NA,16229.65
125493,2016-06-06,2016-06-10,10911.24
72726,2016-08-08,2016-08-24,117948.87
79403,2016-08-08,NA,15577.4
161857,2016-06-13,NA,389972.89
81136,2016-06-13,NA,13847.78
74980,2016-06-13,2016-08-31,43383.95
166163,2016-06-06,2016-06-19,27084.92
171296,2016-06-13,NA,12596.6
139189,2016-06-21,2016-07-20,33716.91
119098,2016-08-08,NA,34967.53
52640,2016-07-26,2017-01-22,105015.14
70797,2016-08-08,2016-08-12,336860.38
5332,2016-08-08,NA,16318.24
48030,2016-06-21,2016-07-02,10759.42
98742,2016-06-13,NA,93571.65
12572,2016-06-21,2016-06-21,277371.89
178354,2016-08-08,NA,40319.74
101095,2016-06-21,NA,10244.21
2019,2016-06-13,NA,38763.03
86835,2016-08-08,2016-08-22,65279.02
167129,2016-06-21,2016-06-21,32600.08
162506,2016-06-13,2016-06-13,43070.81
180526,2016-06-21,2017-03-09,55713.3
14905,2016-06-21,NA,11973.31
1771,2016-06-13,NA,30364.98
179348,2016-08-08,NA,46425.17
17131,2016-07-26,2016-07-27,38610.25
26267,2016-06-21,NA,25643.72
56528,2016-06-13,2016-08-01,13672.38
154734,2016-06-21,NA,273938.75
163015,2016-06-13,2016-12-02,163665.99
181067,2016-08-08,2016-08-31,18741.15
157562,2016-08-08,NA,15722.49
49716,2016-07-26,NA,15488.8
35222,2016-06-13,2017-02-14,197155.82
172078,2016-06-21,2016-06-22,30640.29
63407,2016-06-21,2016-06-21,33654.58
74367,2016-06-06,2016-06-20,56730.25
68053,2016-06-21,2016-06-21,17843.1
154472,2016-06-13,NA,23736.75
94721,2016-08-08,NA,11678.71
152127,2016-06-13,NA,25892.35
105944,2016-06-21,NA,59797.03
72949,2016-06-21,2016-09-17,42842.98
175310,2016-08-08,NA,180010.23
121035,2016-06-13,NA,58142.19
51234,2016-06-21,2016-06-24,51014.62
101244,2016-06-13,2016-06-13,14717.45
117771,2016-06-13,NA,26602.52
20409,2016-06-13,2016-08-24,50335.78
172793,2016-06-06,2016-06-24,16768.55
3565,2016-08-08,2016-11-28,20507.33
78647,2016-06-06,NA,55285.5
35921,2016-07-26,NA,23279
95326,2016-07-26,NA,11343.9
85553,2016-08-08,NA,20987.4
61309,2016-06-06,NA,30318.89
179955,2016-06-06,2016-07-16,16724.41
133741,2016-05-19,2016-06-28,30516.91
86685,2016-08-08,NA,20689.29
25187,2016-05-12,NA,54808.35
101317,2016-06-21,NA,128007.38
13026,2016-08-08,NA,23689.61
146566,2016-07-26,2016-07-27,13166.87
111337,2016-06-21,NA,140858.24
97252,2016-08-08,NA,93749.17
146667,2016-08-08,2016-11-01,15298.5
156199,2016-08-08,NA,16562.8
13237,2016-08-08,2016-09-03,16538.46
108624,2016-06-21,NA,44019.12
119850,2016-05-19,NA,27992.51
104774,2016-06-21,2016-06-21,22298.51
149491,2016-06-13,2016-06-13,43445.23
92240,2016-06-21,NA,11710.05
68146,2016-06-13,NA,36840
123261,2016-06-13,2017-03-22,11695.51
134418,2016-07-26,2016-07-26,12284.73
141890,2016-06-13,2016-06-14,29164.78
29509,2016-06-13,NA,70597.74
24520,2016-06-21,NA,117865.51
177907,2016-06-21,2016-07-01,25500.79
33830,2016-05-12,2016-05-12,25538.48
55878,2016-06-21,NA,23342.27
139401,2016-08-08,NA,55446.97
110606,2016-07-26,2016-07-27,16337.11
128934,2016-08-08,NA,17023.75
167253,2016-06-13,2016-06-17,39958.17
158436,2016-06-21,2016-06-22,47764.58
143736,2016-08-08,2016-08-08,72477.79
25092,2016-06-13,2016-06-13,58644.41
717,2016-06-06,NA,82061.32
10620,2016-06-13,NA,328123.52
11622,2016-06-13,NA,36543.75
57149,2016-08-08,NA,453657.5
111007,2016-08-08,2016-08-14,10400.45
104565,2016-06-21,2016-06-28,10007.9
152240,2016-08-08,NA,30151.15
103993,2016-08-08,2016-09-05,366867
41556,2016-06-21,NA,26466.5
148361,2016-08-08,NA,140260.13
66036,2016-06-13,2016-08-05,87102.11
4224,2016-08-08,2016-12-13,31720
22980,2016-06-06,2016-09-04,55442.42
42534,2016-08-08,2016-10-07,18172.19
142577,2016-06-13,NA,41334.26
60440,2016-05-19,NA,10229.49
158809,2016-05-19,2016-05-23,38022.5
84163,2016-08-08,NA,82430.71
176127,2016-06-06,NA,68051.1
140485,2016-06-21,NA,192606.62
174467,2016-08-08,2016-09-19,53751.74
149334,2016-06-06,2016-06-06,20323.63
178370,2016-07-26,2016-07-26,11396.84
75754,2016-06-13,2016-07-08,12390.68
7797,2016-08-08,NA,10311.1
397,2016-06-06,2016-06-07,44052.46
55754,2016-06-13,2016-06-29,22594.9
28116,2016-06-21,NA,21329.14
181235,2016-08-08,2016-08-19,169557
12050,2016-06-13,2016-06-20,69730.88
94961,2016-08-08,2017-01-03,12237.99
64717,2016-06-13,NA,53141.59
128560,2016-06-21,2016-08-04,245804.36
26423,2016-06-13,2016-06-25,17672.94
10527,2016-08-08,2016-10-14,24998.29
15555,2016-08-08,NA,46967.8
12839,2016-07-26,2016-09-21,62182.75
143029,2016-06-13,NA,11442.61
159803,2016-08-08,NA,19867.12
34281,2016-06-13,NA,25570
159779,2016-06-13,NA,23347.58
97832,2016-06-21,2016-06-21,52522.89
159125,2016-08-08,2016-08-08,66356.15
33329,2016-07-26,NA,14389.47
78264,2016-08-08,NA,56033.61
152788,2016-08-08,NA,15422.55
172709,2016-08-08,2016-08-08,16444.09
112384,2016-08-08,NA,18582.35
24329,2016-05-19,NA,18316.56
37269,2016-06-13,2016-06-27,14410.3
22375,2016-06-13,NA,19280.72
183100,2016-06-13,2016-06-13,14436.25
76447,2016-06-13,NA,73980.86
69160,2016-06-06,2016-09-16,46116.56
104781,2016-06-13,NA,11576.34
88971,2016-08-08,NA,33889.85
134588,2016-05-19,NA,27033.74
161099,2016-06-06,NA,22563.86
169344,2016-08-08,NA,11179.03
113885,2016-08-08,NA,360952.03
18844,2016-08-08,NA,72688.93
45360,2016-08-08,2016-12-28,237076
172477,2016-06-13,2016-06-24,26156.65
77811,2016-06-13,NA,93029.34
179097,2016-08-08,NA,656265
74373,2016-08-08,NA,12525.94
169292,2016-06-13,NA,14989.74
117090,2016-06-06,NA,16552.05
5460,2016-06-13,NA,50339
53973,2016-05-12,2016-05-17,18103.87
106070,2016-06-13,NA,10911.85
133635,2016-06-21,2016-06-21,57243.46
159736,2016-08-08,NA,65403.02
140471,2016-06-21,2016-08-30,27275.3
113216,2016-08-08,NA,11191.37
73473,2016-08-08,NA,10598.17
45619,2016-06-13,NA,21524.17
100694,2016-06-21,NA,21888.21
112046,2016-08-08,NA,11494.92
178784,2016-08-08,2016-08-08,45845.25
48947,2016-07-26,NA,115736.6
158255,2016-05-12,2016-05-12,33441.96
44193,2016-06-13,NA,15671.66
49966,2016-08-08,2016-12-31,48206.24
124671,2016-06-06,2016-12-11,11123.98
157163,2016-06-13,NA,23396.47
102655,2016-06-21,NA,28983.43
170797,2016-08-08,NA,161560.36
161552,2016-05-12,NA,47904.98
85487,2016-07-26,2016-11-01,20138.4
46157,2016-07-26,2016-07-26,41263.26
160856,2016-06-21,NA,10220.79
126479,2016-06-13,2016-06-15,411878.66
15738,2016-08-08,NA,18238.44
94671,2016-08-08,2016-08-09,72808.5
136990,2016-06-21,2016-08-18,11170.5
58580,2016-06-06,NA,29443.96
40844,2016-06-13,NA,12214.4
168334,2016-06-06,NA,10517.9
65477,2016-08-08,NA,21535
43087,2016-06-21,NA,15716.37
71872,2016-08-08,NA,27559.72
153918,2016-06-13,NA,19601.47
143584,2016-08-08,NA,59886
32604,2016-08-08,2016-08-09,20107.21
56310,2016-06-21,NA,281894.24
33546,2016-06-13,2016-11-22,26760.9
71659,2016-08-08,NA,323852.36
67792,2016-06-13,NA,57937.97
119050,2016-05-12,NA,66342.09
3866,2016-06-21,NA,11846.44
103585,2016-05-12,NA,22257.24
138186,2016-06-13,NA,17974
69169,2016-07-26,2016-08-31,12573.01
71217,2016-05-12,NA,12564.16
96170,2016-08-08,NA,46730.77
168715,2016-06-13,NA,15588.21
100754,2016-05-19,2016-09-07,18656.12
106675,2016-06-13,2016-07-03,18408.64
19900,2016-06-13,NA,17529.43
147928,2016-05-12,2016-09-13,33398.54
182456,2016-08-08,NA,12001.24
152295,2016-08-08,2016-11-08,332899.4
15492,2016-06-21,NA,56587.98
70115,2016-06-13,NA,22738.24
162077,2016-08-08,NA,30498.82
138853,2016-06-06,2016-06-07,34706.86
20291,2016-06-13,2016-06-13,12607.62
84354,2016-06-13,NA,23936.82
6630,2016-05-12,NA,33040.39
61572,2016-06-21,2016-10-03,32942.38
183037,2016-06-13,2016-07-06,10294.63
118911,2016-06-13,2016-06-14,29242.36
168728,2016-06-13,2016-06-16,31442.83
115435,2016-06-21,2016-06-27,162438.86
49950,2016-06-13,NA,19942.43
98097,2016-06-06,2016-06-10,43874.99
141802,2016-06-13,2016-12-18,25887
19870,2016-06-21,2016-06-21,148969.12
120474,2016-08-08,NA,33722.43
2340,2016-08-08,2016-08-12,29727.42
58570,2016-07-26,NA,21677.05
81428,2016-06-13,NA,23396.65
172533,2016-06-13,NA,10503.77
86720,2016-05-19,NA,19084.26
33423,2016-06-13,NA,14541.66
87515,2016-08-08,NA,14444.86
148565,2016-08-08,NA,123110.74
48500,2016-08-08,NA,14871.5
21538,2016-06-13,2016-06-19,22853.64
83369,2016-06-06,NA,17262.09
152258,2016-06-13,NA,64185.31
149631,2016-08-08,2016-08-24,21341.86
118120,2016-08-08,2017-02-12,55917.75
119954,2016-06-13,NA,16769.06
154089,2016-08-08,2016-08-08,53751.97
114196,2016-06-21,2016-06-21,12785.96
122626,2016-05-12,2016-05-14,24351.75
6376,2016-06-13,2016-10-05,54414.19
95940,2016-06-13,NA,295873.2
114623,2016-08-08,NA,11863.38
158748,2016-08-08,2016-10-11,208572.49
30274,2016-06-13,NA,13211.41
157391,2016-06-06,NA,15984.78
130506,2016-06-21,NA,17165.35
154887,2016-06-13,NA,64310.89
159204,2016-08-08,NA,18767.92
157755,2016-06-13,NA,16343.32
165831,2016-06-21,2016-06-28,314961.22
119034,2016-08-08,NA,1380735.67
154153,2016-06-13,NA,61778.27
2693,2016-08-08,NA,55737.82
87460,2016-06-13,2017-03-16,11020.27
59964,2016-08-08,NA,24685
78583,2016-06-06,2016-08-05,19410.96
80814,2016-06-13,2016-06-14,184616.75
26561,2016-05-19,NA,599352.47
173652,2016-08-08,NA,27250.18
10341,2016-06-13,2016-06-13,12372.79
157292,2016-08-08,2016-09-05,14933.45
99412,2016-06-21,NA,14148.59
141151,2016-08-08,NA,44015.69
50307,2016-06-13,2016-08-21,59815.85
7827,2016-08-08,NA,68822.96
69709,2016-06-21,2016-11-25,12586
67020,2016-06-13,2016-07-12,41128.94
44289,2016-08-08,NA,19512.58
86987,2016-05-12,2016-05-15,21651.06
75503,2016-06-13,NA,20965.95
8254,2016-06-21,2016-06-28,19627.35
18650,2016-06-13,2016-08-09,11194.99
52387,2016-08-08,NA,16795.43
111901,2016-06-13,NA,86980.53
164250,2016-06-21,NA,20088.81
9596,2016-06-06,NA,11144.84
18558,2016-06-13,2016-06-13,82441.91
56128,2016-08-08,NA,82218.2
169576,2016-06-13,2016-06-14,11200.57
141082,2016-06-13,2016-08-24,91396.04
171108,2016-08-08,2016-10-14,17564.66
134065,2016-08-08,NA,11053.25
5548,2016-08-08,2016-08-11,36424.1
137229,2016-08-08,NA,799715.92
8946,2016-08-08,2016-08-10,216834.22
33204,2016-08-08,NA,21603.81
180425,2016-08-08,2016-10-18,27841.33
31802,2016-06-21,NA,13829.74
161702,2016-07-26,2016-08-16,13139.07
157759,2016-08-08,NA,41081.92
160283,2016-08-08,2016-08-31,93725.99
127630,2016-06-13,2016-07-27,177016.53
173633,2016-06-13,2016-06-20,13778.13
177550,2016-06-21,2016-08-01,47041.39
18646,2016-08-08,2016-12-07,13005.3
175925,2016-08-08,NA,27876.64
76116,2016-06-21,2016-08-24,12221.78
57740,2016-08-08,NA,14522.83
31866,2016-06-13,2016-06-17,24598.18
139238,2016-06-21,2016-06-24,33423.91
2355,2016-07-26,NA,12682.42
177659,2016-06-13,2016-06-24,10413.88
55462,2016-06-13,2016-06-15,14097.87
47859,2016-06-13,2017-03-28,14170.75
1810,2016-06-21,NA,18972.94
151026,2016-06-21,NA,164623.49
87969,2016-06-13,2016-06-20,102040
146813,2016-06-21,2016-06-23,56092.14
35615,2016-06-13,NA,146017.62
140906,2016-06-21,NA,37075.37
14144,2016-06-06,NA,115301.31
10806,2016-08-08,2016-10-06,13740.4
42700,2016-08-08,NA,10160.52
138190,2016-06-13,NA,17752.18
51764,2016-06-13,NA,54534.17
15802,2016-06-21,NA,13905.93
973,2016-06-21,NA,15603.46
94822,2016-07-26,NA,19339.1
111916,2016-06-13,2016-09-08,113124.15
127279,2016-06-13,2016-06-15,16012.15
59305,2016-06-06,2016-06-13,682799.96
136264,2016-06-13,NA,24474.66
33324,2016-08-08,2016-09-11,21725.49
107800,2016-06-21,NA,17195.23
11955,2016-06-13,2016-06-13,24372.09
12993,2016-08-08,NA,239474.01
126937,2016-06-13,NA,19496.42
73576,2016-08-08,NA,12822.19
41038,2016-08-08,NA,22776.39
65493,2016-05-19,NA,12291.5
178939,2016-06-21,NA,21846.35
121248,2016-08-08,NA,56379.45
115039,2016-06-13,NA,25195.28
183385,2016-06-13,2016-06-13,14185.46
158046,2016-08-08,NA,22423.84
38645,2016-08-08,NA,19748.17
46610,2016-08-08,NA,10519.42
167896,2016-06-21,NA,124729.02
171545,2016-06-13,2016-06-16,29982.89
88719,2016-07-26,NA,61773.2
138885,2016-06-13,2016-06-18,34447.56
82384,2016-08-08,2016-09-14,15411.65
136961,2016-06-13,NA,20072.18
88285,2016-06-13,2016-06-13,364723.3
164425,2016-08-08,2016-08-23,10756.28
44313,2016-08-08,NA,51443.09
121388,2016-06-13,2016-06-14,11697.25
182433,2016-06-13,2017-02-26,10970.3
167605,2016-08-08,NA,17440.39
104763,2016-06-13,NA,35690.46
36265,2016-06-13,NA,19665.79
99062,2016-06-21,NA,46151.08
8873,2016-05-12,2016-05-14,36636.7
183978,2016-06-21,NA,42716.55
84086,2016-06-13,2016-10-17,331481.07
85615,2016-06-13,NA,20022.72
82965,2016-08-08,NA,36311.69
42587,2016-05-12,NA,43936.63
161896,2016-08-08,NA,28810.63
37327,2016-06-13,NA,197037.3
98062,2016-06-21,NA,28834.21
37956,2016-06-06,2016-08-15,87154.17
62433,2016-05-12,NA,19601.28
167480,2016-05-12,NA,35122.55
4038,2016-08-08,NA,76709.52
8808,2016-08-08,NA,16727.34
125185,2016-06-06,2016-06-13,13490.3
87532,2016-06-06,NA,22197.45
68381,2016-05-12,2016-05-29,307343.39
140132,2016-05-12,NA,110246.7
78635,2016-08-08,2016-10-20,67760.87
164273,2016-08-08,NA,42279.68
51679,2016-08-08,NA,18253.89
12115,2016-06-13,NA,12263.53
97692,2016-06-21,NA,11476.77
28167,2016-06-13,NA,12580.78
116307,2016-08-08,NA,48786.74
141143,2016-06-13,NA,34285.8
169389,2016-06-13,NA,16487
69121,2016-06-13,NA,60648.35
106698,2016-08-08,2016-09-21,27401.89
177344,2016-06-13,2016-06-21,100704.29
103834,2016-06-06,2016-06-06,320664.12
125790,2016-06-06,2016-07-21,14703.31
172323,2016-06-13,2016-06-14,19213.25
84724,2016-06-13,2016-06-14,817205.17
4923,2016-06-13,2016-07-27,28795.37
6372,2016-06-21,2016-07-25,217324.74
59698,2016-08-08,NA,18716.94
95659,2016-06-13,NA,37861.83
31330,2016-07-26,NA,77104.06
71641,2016-08-08,NA,22972.96
141758,2016-08-08,2016-11-30,22942.62
95609,2016-05-12,NA,34892.73
78087,2016-06-21,NA,13129.63
62819,2016-05-19,NA,16209.67
155033,2016-06-21,2016-06-25,48138.07
78360,2016-07-26,NA,29076.39
88503,2016-08-08,2016-12-26,83736.21
83643,2016-06-21,NA,10666.91
9721,2016-08-08,2016-09-05,10447.6
74584,2016-08-08,2016-11-19,80826.41
140130,2016-06-13,NA,32906.97
112198,2016-08-08,NA,77678.26
174593,2016-08-08,2016-08-17,18389.05
160775,2016-06-21,2016-07-05,22106.6
98138,2016-08-08,NA,11520.32
31728,2016-06-13,NA,23138.71
165854,2016-08-08,2016-12-21,10409.67
13062,2016-06-06,2016-10-02,24918.93
3751,2016-08-08,2016-11-26,38661.22
34478,2016-06-13,2016-09-15,51794.15
178406,2016-06-21,2016-08-23,12343.95
1134,2016-06-13,2016-09-05,23993
130899,2016-06-21,NA,13529.72
121488,2016-08-08,NA,87102.52
19181,2016-06-13,2016-11-29,137997.76
103177,2016-06-21,2016-06-23,61461.84
131742,2016-06-06,2016-06-21,20163.9
16287,2016-06-21,NA,16643.78
73196,2016-06-06,NA,30754.49
158228,2016-06-13,2016-06-13,86635.51
106815,2016-06-06,2016-11-08,57901.23
88541,2016-06-06,2016-08-01,18992.72
65136,2016-06-13,2017-01-04,29937.98
175754,2016-08-08,NA,87848.56
152473,2016-08-08,NA,16014.87
100444,2016-06-13,NA,24710.31
40877,2016-08-08,NA,16018.17
24707,2016-08-08,2016-08-08,16251.3
136713,2016-07-26,2016-07-27,422673.64
16776,2016-06-21,NA,13327.93
23357,2016-06-13,NA,84252.61
109125,2016-05-12,2016-06-16,41813.1
117928,2016-06-13,NA,63170.79
36072,2016-06-13,2016-06-16,90403.39
4547,2016-06-21,NA,42348.4
149851,2016-06-13,NA,12872.14
44695,2016-06-21,NA,12807.27
50743,2016-06-13,2016-06-13,11714.37
153524,2016-06-13,2016-08-05,17176.43
12741,2016-06-21,NA,25080.89
181537,2016-06-13,NA,14313.77
97398,2016-06-21,NA,77281.57
99202,2016-06-06,2016-06-06,117424.69
141166,2016-08-08,NA,13312.31
8960,2016-06-06,2016-06-21,14701.31
58155,2016-06-21,NA,10266.58
86599,2016-06-13,NA,49493.84
128347,2016-06-13,2016-08-08,19125
60421,2016-08-08,2016-08-25,136988.44
106674,2016-06-13,NA,22987.99
153734,2016-06-13,2016-06-22,145446.33
6054,2016-06-21,2016-08-11,43415.69
99881,2016-08-08,NA,41608.92
72890,2016-06-21,NA,14650.22
170872,2016-06-13,NA,21245.42
115631,2016-06-13,2016-06-13,79816.67
79550,2016-06-13,2016-08-03,13482.9
1006,2016-06-13,NA,16024.33
175255,2016-08-08,NA,13912.14
42438,2016-06-21,NA,14873.17
55114,2016-08-08,NA,84854.72
143478,2016-08-08,NA,99338.16
47346,2016-06-13,NA,43342.49
103091,2016-06-13,2016-10-19,35916.54
143325,2016-06-13,2016-06-16,106460.83
169114,2016-06-21,NA,21037.41
70445,2016-08-08,NA,21762.5
62705,2016-06-06,NA,14070.75
159542,2016-08-08,NA,12718.07
52826,2016-08-08,NA,14618.98
157215,2016-06-13,2016-06-14,73210.79
175927,2016-05-19,NA,88832.93
160582,2016-07-26,NA,39512.42
170577,2016-06-21,2016-06-22,51120.72
21976,2016-06-13,2016-06-18,37650.29
107594,2016-08-08,NA,149515.53
92143,2016-06-21,2016-08-01,30820.32
30501,2016-08-08,2017-01-09,15734.41
25224,2016-08-08,NA,17520.65
150215,2016-06-13,2016-06-14,55024.05
55276,2016-07-26,2016-07-26,12518.15
143526,2016-05-19,2016-05-22,89532.75
118297,2016-06-13,NA,57747.65
11863,2016-08-08,NA,33446.93
68534,2016-06-13,2016-06-13,14400.2
158230,2016-06-21,NA,13701.43
52108,2016-08-08,2016-08-10,19995
160847,2016-06-13,2016-07-01,69247.47
64056,2016-08-08,NA,82562.05
49560,2016-05-19,2016-05-26,12876.99
33209,2016-06-06,2016-06-22,11846.88
72923,2016-08-08,NA,27477.11
36259,2016-06-21,2016-06-21,29087.15
154974,2016-06-21,2016-07-22,94673.02
151543,2016-06-06,NA,13790.18
72528,2016-06-21,NA,59051.85
155971,2016-06-21,NA,58802.61
180868,2016-08-08,NA,16166.84
109193,2016-06-21,NA,26693.73
17344,2016-08-08,NA,15164.98
163817,2016-07-26,NA,22354.23
35744,2016-06-13,NA,21876.23
147399,2016-06-21,NA,14054.03
32072,2016-05-12,NA,15987.38
173452,2016-08-08,NA,585324.01
14849,2016-06-13,2017-03-03,34769.63
78026,2016-06-13,2016-07-06,12268.18
148607,2016-06-21,NA,10639.83
44797,2016-05-19,NA,36444.43
177596,2016-08-08,NA,26320.44
76534,2016-08-08,NA,24755.41
121124,2016-07-26,2016-09-26,39557.93
25680,2016-08-08,2016-08-13,17907.28
20635,2016-06-21,2016-06-21,20287.27
72342,2016-08-08,2016-11-01,32749.67
167841,2016-06-13,NA,14337.29
132182,2016-05-12,NA,13217.97
118755,2016-06-21,NA,12731.62
149930,2016-06-06,2016-07-13,13762.53
149163,2016-08-08,2016-12-09,17625.88
18271,2016-06-13,2016-07-11,59065.15
23215,2016-06-13,NA,164710.12
138671,2016-08-08,2017-02-11,18612.75
39683,2016-06-13,2017-02-21,29199.65
27258,2016-06-13,2016-08-31,30893.87
21700,2016-08-08,NA,15908.37
137849,2016-08-08,2016-09-28,124051.54
142517,2016-06-21,NA,23214.82
129925,2016-06-13,NA,17026.5
63860,2016-06-06,2016-08-02,22405.19
108461,2016-08-08,NA,55912.5
131954,2016-07-26,NA,63140.11
2380,2016-08-08,2016-08-10,187945.42
172545,2016-08-08,2017-01-19,43603.15
100886,2016-06-21,NA,13245.65
93799,2016-08-08,2016-09-18,84579.95
